generationBatchId,dataLockStatus,familyCanonical,familyCode,productGroupKey,productSlug,productTitle,capacityMl,glassColorCanonical,glassColorCode,neckThreadSize,applicatorCanonical,applicatorCode,primaryOptionName,primaryOptionValue,primaryOptionCode,secondaryOptionName,secondaryOptionValue,secondaryOptionCode,graceSku,websiteSku,shopifyProductId,shopifyVariantId,convexProductId,convexProductGroupId,imageRole,outputFilename,outputWidth,outputHeight,sourceReferencePath,status,blockerNotes
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-100ml-frosted-18-415-lotionpump,elegant-100ml-frosted-18-415-lotionpump,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a family of bottles ava",100,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Matte Silver,MATT,LB-ELG-FRS-100ML-LPM-MSLV,LBElgFrst100LtnMtSl,,,kd7cmvn50zqf21kvqq6pspnw9181tvkb,kh77570xf8qd9tkcbf1npg8d8983jyed,pdp-main,LB-ELG-FRS-100ML-LPM-MSLV__LBElgFrst100LtnMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Atomizer,ATOM,atomizer-10ml,atomizer-10ml,"Black atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",10,Black,BLK,17mm,Atomizer,ATM,Glass Color,Black,BLK,Cap Color,Black,BLK,GB-CYL-BLK-10ML-ATM-BLK-01,GBAtom10Blk,,,kd7c4dq3zkd68tqwr8z2144pj981va9n,kh756r0y49rpnwpd5kxffwe78n83j6jg,pdp-main,GB-CYL-BLK-10ML-ATM-BLK-01__GBAtom10Blk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-100ml-clear-18-415-lotionpump,elegant-100ml-clear-18-415-lotionpump,"Elegant design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-ELG-CLR-100ML-LPM-COCP,LBElg100LtnClOvrCap,,,kd76wqpseny7010fxbgayrc5yh81vgng,kh719ffwytgk1ktmw7g8bttht183jz6f,pdp-main,LB-ELG-CLR-100ML-LPM-COCP__LBElg100LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-frosted-18-415-reducer,round-78ml-frosted-18-415-reducer,"Round design 78 ml, 2.65oz frosted glass bottle with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",78,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Pink Leather,PINK,GB-RND-FRS-78ML-RDC-PKLT,GBRndFrst78RdcrPnkLthr,,,kd7bagt2582n51zr1eckqvf78s81v2c4,kh75ft9jr72fvjnrbhxw4z160x83jazc,pdp-main,GB-RND-FRS-78ML-RDC-PKLT__GBRndFrst78RdcrPnkLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-15ml-clear-13-415-rollon,circle-15ml-clear-13-415-rollon,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",15,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Matte Copper,MATT,GB-CIR-CLR-15ML-ROL-MCPR,GBCrcl15RollCuMatt,,,kd76mwzzy7xfqqhz5cmve5s38n81vftg,kh7714036h7avy03vwfhfdz27x83k3aj,pdp-main,GB-CIR-CLR-15ML-ROL-MCPR__GBCrcl15RollCuMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-matte-copper-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Square,SQUA,square-15ml-clear-13-415-rollon,square-15ml-clear-13-415-rollon,"Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price eac",15,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-SQR-CLR-15ML-MRL-SGLD,GBSqr15MtlRollGlSh,,,kd76q2eps2zfqmf15erwttxsn581vj8v,kh7473acgn17bezn15v49abs0583jrdk,pdp-main,GB-SQR-CLR-15ML-MRL-SGLD__GBSqr15MtlRollGlSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-30ml-clear-15-415-perfumespray,elegant-30ml-clear-15-415-perfumespray,"Elegant design 30 ml, clear glass bottle with sprayer and shiny gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",30,Clear,CLR,15-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-ELG-CLR-30ML-SPR-SGLD,GBElg30SpryShGl,,,kd7e47hb9fc6ax0rgfzf4bmke981tezh,kh7b3wf2n6x82ns2yw37zw216h83jd96,pdp-main,GB-ELG-CLR-30ML-SPR-SGLD__GBElg30SpryShGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-30-ml-clear-glass-bottle-sprayer-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-50ml-clear-18-415-antiquespray,sleek-50ml-clear-18-415-antiquespray,"Sleek design 50 ml, 1.7oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",50,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Pink,PINK,GB-SLK-CLR-50ML-ASP-PNK,GBSlk50AnSpPnk,,,kd78enbe4t89z804qajxwez8ns81v9vz,kh794v5j65ywkbq8bdmj67enfn83k1g4,pdp-main,GB-SLK-CLR-50ML-ASP-PNK__GBSlk50AnSpPnk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-frosted-18-415-antiquespray,round-128ml-frosted-18-415-antiquespray,"Round design 128 ml, 4.33oz frosted glass bottle with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",128,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-RND-FRS-128ML-ASP-02,GBRndFrst128AnSpTslGl,,,kd78w7rb2bp8243v81pat66pq181t5we,kh7evx5rfsypynvncd80m8ybe583jqk7,pdp-main,GB-RND-FRS-128ML-ASP-02__GBRndFrst128AnSpTslGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-100ml-frosted-18-415-lotionpump,elegant-100ml-frosted-18-415-lotionpump,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a family of bottles ava",100,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Shiny Silver,SHIN,LB-ELG-FRS-100ML-LPM-SSLV,LBElgFrst100LtnShnSl,,,kd7c4e5z0pvfh761fst44n2xps81vepz,kh77570xf8qd9tkcbf1npg8d8983jyed,pdp-main,LB-ELG-FRS-100ML-LPM-SSLV__LBElgFrst100LtnShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Atomizer,ATOM,atomizer-10ml,atomizer-10ml,"Black atomizer design 10 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",10,Black,BLK,17mm,Atomizer,ATM,Glass Color,Black,BLK,Cap Color,Black,BLK,GB-CYL-BLK-10ML-ATM-BLK-02,GBAtom10BlkDot,,,kd719qhs601921e6m60yfraygd81vpkv,kh756r0y49rpnwpd5kxffwe78n83j6jg,pdp-main,GB-CYL-BLK-10ML-ATM-BLK-02__GBAtom10BlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Empire,EMPI,empire-100ml-clear-18-415-lotionpump,empire-100ml-clear-18-415-lotionpump,"Empire design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire de",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-EMP-CLR-100ML-LPM-COCP,LBEmp100LtnClOvrCap,,,kd72fa1arb108vtwvw0225v2zd81t5nz,kh71raf62vp5jhfth0m8036aw583j7wp,pdp-main,LB-EMP-CLR-100ML-LPM-COCP__LBEmp100LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-clear-18-415-reducer,circle-100ml-clear-18-415-reducer,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",100,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Pink Leather,PINK,GB-CIR-CLR-100ML-RDC-PNK,GBCrcl100RdcrPnkLthr,,,kd7412pdn8qpv0tjg0v73g6yzs81vjzm,kh741zv7sp0q3nry2g2gm6se7183jw9w,pdp-main,GB-CIR-CLR-100ML-RDC-PNK__GBCrcl100RdcrPnkLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-15ml-clear-13-415-rollon,circle-15ml-clear-13-415-rollon,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e",15,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Matte Gold,MATT,GB-CIR-CLR-15ML-ROL-MGLD,GBCrcl15RollGlMatt,,,kd720xfsfmeaka4ghmz2p8mjsh81vn28,kh7714036h7avy03vwfhfdz27x83k3aj,pdp-main,GB-CIR-CLR-15ML-ROL-MGLD__GBCrcl15RollGlMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-matte-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Square,SQUA,square-15ml-clear-13-415-rollon,square-15ml-clear-13-415-rollon,"Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",15,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Pink Dotted,PINK,GB-SQR-CLR-15ML-MRL-PKDT,GBSqr15MtlRollPinkDot,,,kd72c171y89wg88skwpbfqn4p981t7gy,kh7473acgn17bezn15v49abs0583jrdk,pdp-main,GB-SQR-CLR-15ML-MRL-PKDT__GBSqr15MtlRollPinkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-30ml-clear-15-415-perfumespray,elegant-30ml-clear-15-415-perfumespray,"Elegant design 30 ml, clear glass bottle with sprayer and shiny silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",30,Clear,CLR,15-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Shiny Silver,SHIN,GB-ELG-CLR-30ML-SPR-SSLV,GBElg30SpryShnSl,,,kd7cf3gy36vg507565dd88tkj581tspq,kh7b3wf2n6x82ns2yw37zw216h83jd96,pdp-main,GB-ELG-CLR-30ML-SPR-SSLV__GBElg30SpryShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-30-ml-clear-glass-bottle-sprayer-shiny-silvercap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-50ml-clear-18-415-antiquespray,sleek-50ml-clear-18-415-antiquespray,"Sleek design 50 ml, 1.7oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",50,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-SLK-CLR-50ML-ASP-MSLV,GBSlk50AnSpMtSl,,,kd74jwhmwcbwnjk0mh6zkvjm0981trc1,kh794v5j65ywkbq8bdmj67enfn83k1g4,pdp-main,GB-SLK-CLR-50ML-ASP-MSLV__GBSlk50AnSpMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-frosted-18-415-antiquespray,round-128ml-frosted-18-415-antiquespray,"Round design 128 ml, 4.33oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",128,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-RND-FRS-128ML-ASP-03,GBRndFrst128AnSpTslIvyGl,,,kd75wq9fwpzcd779k21k6sr2mx81v34h,kh7evx5rfsypynvncd80m8ybe583jqk7,pdp-main,GB-RND-FRS-128ML-ASP-03__GBRndFrst128AnSpTslIvyGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-100ml-frosted-18-415-lotionpump,elegant-100ml-frosted-18-415-lotionpump,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a fami",100,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Clear Overcap,CLEA,LB-ELG-FRS-100ML-LPM-OVCP-T,LBElgFrst100WhtClOvrCp,,,kd798qfxvpwkqxek80ye47nc6x81tf50,kh77570xf8qd9tkcbf1npg8d8983jyed,pdp-main,LB-ELG-FRS-100ML-LPM-OVCP-T__LBElgFrst100WhtClOvrCp__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-rectangular-clear-over-the-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Atomizer,ATOM,atomizer-10ml,atomizer-10ml,"Blue atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",10,Cobalt Blue,COB,17mm,Atomizer,ATM,Glass Color,Cobalt Blue,COB,Cap Color,Blue,BLUE,GB-CYL-BLU-10ML-ATM-BLU,GBAtom10Blu,,,kd73knwfpdsj634nbv9j15pawx81txxx,kh756r0y49rpnwpd5kxffwe78n83j6jg,pdp-main,GB-CYL-BLU-10ML-ATM-BLU__GBAtom10Blu__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/blue-atomizer-design-10-ml-bottle,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-100ml-clear-18-415-lotionpump,sleek-100ml-clear-18-415-lotionpump,"Sleek design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek desi",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-SLK-CLR-100ML-LPM-COCP,LBSlk100LtnClOvrCap,,,kd746j9wxvy4t3yzqyy0gqv0ph81tefn,kh7a0pkhnss2pypkayk427cqxs83jnh8,pdp-main,LB-SLK-CLR-100ML-LPM-COCP__LBSlk100LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-clear-18-415-reducer,circle-100ml-clear-18-415-reducer,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size.",100,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-CIR-CLR-100ML-RDC-SGLD,GBCrcl100RdcrShnGl,,,kd789m05n6kvhwer6myt59cv6d81t1sq,kh741zv7sp0q3nry2g2gm6se7183jw9w,pdp-main,GB-CIR-CLR-100ML-RDC-SGLD__GBCrcl100RdcrShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-15ml-clear-13-415-rollon,circle-15ml-clear-13-415-rollon,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e",15,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-CIR-CLR-15ML-ROL-SGLD,GBCrcl15RollGlSh,,,kd787hekx9phdnj2h09zjmp4en81t5ar,kh7714036h7avy03vwfhfdz27x83k3aj,pdp-main,GB-CIR-CLR-15ML-ROL-SGLD__GBCrcl15RollGlSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Square,SQUA,square-15ml-clear-13-415-rollon,square-15ml-clear-13-415-rollon,"Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pri",15,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Silver Dotted,SILV,GB-SQR-CLR-15ML-MRL-SLDT,GBSqr15MtlRollSlDot,,,kd7bzxsj9qrc28y14fcfhx20sn81t54c,kh7473acgn17bezn15v49abs0583jrdk,pdp-main,GB-SQR-CLR-15ML-MRL-SLDT__GBSqr15MtlRollSlDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-30ml-clear-15-415-perfumespray,elegant-30ml-clear-15-415-perfumespray,"Elegant design 30 ml, clear glass bottle with sprayer and matte silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",30,Clear,CLR,15-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-ELG-CLR-30ML-SPR-MSLV,GBElg30SpryMattSl,,,kd78qmnt1vj1vpbe7y4cpks7x981vdaf,kh7b3wf2n6x82ns2yw37zw216h83jd96,pdp-main,GB-ELG-CLR-30ML-SPR-MSLV__GBElg30SpryMattSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-30-ml-clear-glass-bottle-sprayer-matte-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-50ml-clear-18-415-antiquespray,sleek-50ml-clear-18-415-antiquespray,"Sleek design 50 ml, 1.7oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",50,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Ivory,IVOR,GB-SLK-CLR-50ML-ASP-IVSL,GBSlk50AnSpIvySl,,,kd721g4nn90w7p6kypc65zdghs81tkmr,kh794v5j65ywkbq8bdmj67enfn83k1g4,pdp-main,GB-SLK-CLR-50ML-ASP-IVSL__GBSlk50AnSpIvySl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-frosted-18-415-antiquespray,round-128ml-frosted-18-415-antiquespray,"Round design 128 ml, 4.33oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",128,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-RND-FRS-128ML-ASP-04,GBRndFrst128AnSpTslIvySl,,,kd78ge41t27c5z1s30p40bq80d81v28h,kh7evx5rfsypynvncd80m8ybe583jqk7,pdp-main,GB-RND-FRS-128ML-ASP-04__GBRndFrst128AnSpTslIvySl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
